,OPEN,CLOSE,HIGH,LOW,ADJCLOSE,DATE,VOLUME,RSI_10,RSI_25,EMA_10,EMA_25,EMA_50,PGO_10,PGO_25,VIA_15,VIB_15,VIA_30,VIB_30,BOP,NAT_30,ETP_10,ETP_25,MAD_10,MAD_25,SIN_25,SIN_50,LIN_10,LIN_90,PREDICTION,TARGET_DIFF,TARGET_PCNT,TARGET_HI,TARGET_LO
153,0.10379,0.10379,0.10435,0.10379,0.0809,1981-07-23,34451200,37.98463,39.97894,0.10765,0.11491,0.12068,-0.58456,-3.51817,-0.43235,-0.45482,-0.53433,-0.51778,0.0,3.95336,3.26644,4.26327,0.00391,0.00976,-0.87732,-0.41789,0.10715,0.12511,0,0.0,1.0,0.1077,0.10714
154,0.10714,0.10714,0.1077,0.10714,0.08351,1981-07-24,28851200,43.3731,42.29937,0.10756,0.11431,0.12015,0.0261,-2.20745,-0.42046,-0.43913,-0.5551,-0.52866,0.0,3.81812,3.2934,4.25377,0.00315,0.00888,-0.91149,-0.93745,0.10648,0.12405,0,0.0,1.0,0.11216,0.11161
155,0.11161,0.11161,0.11216,0.11161,0.08699,1981-07-27,17337600,49.83535,45.2418,0.1083,0.1141,0.11981,0.84399,-0.69657,-0.39536,-0.42439,-0.5662,-0.54386,0.0,3.71892,3.3177,4.25457,0.00308,0.00809,-0.43279,-0.87254,0.10709,0.12333,0,-0.00056,0.92067,0.10826,0.1077
156,0.10826,0.1077,0.10826,0.1077,0.08395,1981-07-28,22848000,44.85976,43.23299,0.10819,0.11361,0.11934,-0.11825,-1.52091,-0.37131,-0.40588,-0.56265,-0.5566,-1.0,3.83951,3.32378,4.25686,0.00295,0.00754,0.52886,-0.38513,0.10672,0.12243,0,-0.00056,0.91954,0.10659,0.10603
157,0.10659,0.10603,0.10659,0.10603,0.08264,1981-07-29,15500800,42.83041,42.39549,0.1078,0.11302,0.11882,-0.45014,-1.68468,-0.37592,-0.38829,-0.55437,-0.5612,-1.0,3.74999,3.32133,4.25653,0.00299,0.00677,0.78882,0.60025,0.10617,0.12148,0,0.0,1.0,0.11105,0.10993
158,0.10993,0.10993,0.11105,0.10993,0.08569,1981-07-30,9900800,48.83618,44.98791,0.10818,0.11279,0.11847,0.51899,-0.40801,-0.39205,-0.38031,-0.54376,-0.55733,0.0,3.67821,3.32061,4.26495,0.00276,0.00601,0.75086,0.98021,0.10725,0.1208,0,0.0,1.0,0.11216,0.11161
159,0.11161,0.11161,0.11216,0.11161,0.08699,1981-07-31,10953600,51.2856,46.07684,0.10881,0.1127,0.1182,1.02426,0.26747,-0.38858,-0.38264,-0.52909,-0.548,0.0,3.51802,3.31702,4.27379,0.00235,0.00514,0.74009,0.95165,0.1094,0.12018,0,-0.00112,0.85678,0.11161,0.11049
160,0.11161,0.11049,0.11161,0.11049,0.08612,1981-08-03,12432000,49.52918,45.45205,0.10911,0.11253,0.1179,0.70179,0.17541,-0.36964,-0.38447,-0.51462,-0.53578,-1.0,3.38981,3.32369,4.28368,0.00262,0.00433,0.96139,0.93922,0.11036,0.11948,0,0.0,1.0,0.11272,0.11216
161,0.11216,0.11216,0.11272,0.11216,0.08743,1981-08-04,31673600,52.23912,46.57718,0.10967,0.1125,0.11767,1.01453,0.77463,-0.37195,-0.38007,-0.50441,-0.5226,0.0,3.25217,3.33242,4.29989,0.00301,0.00382,0.99678,0.99236,0.1116,0.1188,0,0.0,1.0,0.11607,0.11551
162,0.11551,0.11551,0.11607,0.11551,0.09004,1981-08-05,17494400,57.34401,48.78459,0.11073,0.11273,0.11759,1.52283,1.69132,-0.39784,-0.37826,-0.5004,-0.51126,0.0,3.1725,3.35249,4.32848,0.00275,0.0038,0.96831,0.99216,0.11279,0.11819,0,-0.00056,0.92393,0.11328,0.11272
163,0.11328,0.11272,0.11328,0.11272,0.08786,1981-08-06,10528000,52.18273,47.09636,0.11109,0.11273,0.1174,0.58548,0.95875,-0.43104,-0.39004,-0.49633,-0.50343,-1.0,3.20097,3.36064,4.354,0.00223,0.00371,0.97524,0.99235,0.11293,0.11745,0,0.0,1.0,0.11328,0.11272
164,0.11272,0.11272,0.11328,0.11272,0.08786,1981-08-07,9206400,52.18273,47.09636,0.11139,0.11273,0.11721,0.45248,0.98674,-0.46057,-0.41505,-0.49209,-0.49833,0.0,3.02651,3.36326,4.37853,0.00201,0.00363,0.90975,0.98943,0.11313,0.11668,0,0.0,1.0,0.11272,0.11272
165,0.11272,0.11272,0.11272,0.11272,0.08786,1981-08-10,0,52.18273,47.09636,0.11163,0.11273,0.11704,0.44042,0.97469,-0.48252,-0.44393,-0.48546,-0.49378,1.0,2.83125,3.35975,4.40571,0.0021,0.00369,0.84524,0.94447,0.11369,0.11589,0,-0.00111,0.85653,0.11049,0.10938
166,0.11049,0.10938,0.11049,0.10938,0.08525,1981-08-11,71456000,45.46313,44.98972,0.11122,0.11247,0.11674,-0.56771,0.08801,-0.49147,-0.46812,-0.47409,-0.48759,-1.0,2.92647,3.35731,4.42675,0.0019,0.00358,0.00696,0.7707,0.11271,0.11516,0,-0.00056,0.92025,0.1077,0.10714
167,0.1077,0.10714,0.1077,0.10714,0.08351,1981-08-12,26275200,41.4826,43.62645,0.11048,0.11206,0.11636,-1.29326,-0.42899,-0.48645,-0.4825,-0.46463,-0.4793,-1.0,2.92979,3.35328,4.44013,0.00176,0.00335,-0.66941,-0.18809,0.11079,0.11435,0,-0.00056,0.91785,0.10435,0.10379
168,0.10435,0.10379,0.10435,0.10379,0.0809,1981-08-13,27484800,36.21381,41.65986,0.10926,0.11142,0.11587,-2.16717,-1.32535,-0.49096,-0.48822,-0.45983,-0.47046,-1.0,3.03747,3.33729,4.45785,0.0025,0.00352,-0.91333,-0.78435,0.10836,0.11335,0,-0.00112,0.84686,0.10324,0.10212
169,0.10324,0.10212,0.10324,0.10212,0.0796,1981-08-14,24192000,33.83357,40.70699,0.10796,0.11071,0.11533,-2.45423,-1.83672,-0.51981,-0.49435,-0.46681,-0.46497,-1.0,2.99348,3.31634,4.481,0.00341,0.0034,-0.97536,-0.93457,0.10593,0.11227,0,-0.00112,0.84258,0.09989,0.09877
170,0.09989,0.09877,0.09989,0.09877,0.07699,1981-08-17,18905600,29.51035,38.85019,0.10629,0.10979,0.11468,-3.20411,-2.76703,-0.57611,-0.51401,-0.48053,-0.46641,-1.0,3.11415,3.29362,4.49632,0.0046,0.00352,-0.99419,-0.9797,0.10279,0.11117,0,-0.00112,0.83951,0.09766,0.09654
171,0.09766,0.09654,0.09766,0.09654,0.07525,1981-08-18,17001600,26.96216,37.65908,0.10452,0.10877,0.11397,-3.48688,-3.31445,-0.64022,-0.55384,-0.50284,-0.47623,-1.0,3.12956,3.26742,4.5033,0.00547,0.00391,-0.99741,-0.99304,0.09971,0.11005,0,-0.00112,0.83799,0.09654,0.09542
172,0.09654,0.09542,0.09654,0.09542,0.07438,1981-08-19,20675200,25.72266,37.06456,0.10286,0.10774,0.11324,-3.27965,-3.50992,-0.6842,-0.60611,-0.53349,-0.49451,-1.0,3.03774,3.23949,4.5053,0.0058,0.00439,-0.99906,-0.99846,0.09741,0.10892,0,0.0,1.0,0.0971,0.09654
173,0.09654,0.09654,0.0971,0.09654,0.07525,1981-08-20,17113600,29.33234,38.08276,0.10171,0.10688,0.11259,-2.42166,-3.04091,-0.71112,-0.65601,-0.55927,-0.51875,0.0,2.92106,3.22273,4.50523,0.00564,0.00473,-0.98454,-0.99799,0.09593,0.10787,0,-0.00112,0.82976,0.09096,0.08984
174,0.09096,0.08984,0.09096,0.08984,0.07003,1981-08-21,41910400,22.17079,34.59507,0.09956,0.10557,0.11169,-3.94071,-4.71282,-0.74015,-0.69517,-0.5735,-0.54365,-1.0,3.41754,3.19783,4.49231,0.0058,0.00528,-0.99072,-0.99598,0.09318,0.10655,0,-0.00056,0.9009,0.08482,0.08426
175,0.08482,0.08426,0.08482,0.08426,0.06568,1981-08-24,23072000,18.08485,32.04878,0.09677,0.10393,0.11062,-4.79419,-6.08385,-0.7725,-0.72654,-0.57892,-0.56299,-1.0,3.83602,3.16668,4.4801,0.00586,0.00627,-0.96459,-0.99552,0.08977,0.10488,0,0.0,1.0,0.08705,0.0865
176,0.0865,0.0865,0.08705,0.0865,0.06742,1981-08-25,40700800,24.30696,34.07772,0.09491,0.10259,0.10967,-3.21494,-5.20115,-0.79513,-0.75526,-0.58911,-0.57554,0.0,3.7037,3.15048,4.47091,0.00567,0.00703,-0.98542,-0.99165,0.08778,0.10318,0,-0.00056,0.90144,0.08538,0.08482
177,0.08538,0.08482,0.08538,0.08482,0.06611,1981-08-26,33600000,22.85997,33.3009,0.09307,0.10122,0.1087,-3.02533,-5.52686,-0.81011,-0.78092,-0.60852,-0.58635,-1.0,3.66116,3.13905,4.46556,0.006,0.00779,-0.98587,-0.99876,0.08598,0.10151,0,0.0,1.0,0.08594,0.08538
178,0.08538,0.08538,0.08594,0.08538,0.06655,1981-08-27,25916800,24.52408,33.82469,0.09167,0.10001,0.10778,-2.24482,-5.17415,-0.81711,-0.80002,-0.62914,-0.60055,0.0,3.48712,3.13733,4.45711,0.00586,0.00865,-0.97565,-0.99162,0.08483,0.10005,0,0.0,1.0,0.0904,0.08984
179,0.08984,0.08984,0.0904,0.08984,0.07003,1981-08-28,38035200,36.6228,37.87224,0.09134,0.09922,0.10708,-0.31994,-3.65988,-0.81723,-0.81113,-0.64591,-0.61839,0.0,3.4607,3.14898,4.45021,0.00482,0.00908,-0.833,-0.95789,0.08555,0.0989,0,0.0,1.0,0.0904,0.08984
180,0.08984,0.08984,0.0904,0.08984,0.07003,1981-08-31,40947200,36.6228,37.87224,0.09107,0.0985,0.1064,-0.01973,-3.42043,-0.80219,-0.8135,-0.65146,-0.63501,0.0,3.27764,3.16666,4.43822,0.00376,0.0093,-0.35053,-0.82326,0.08633,0.09785,0,0.0,1.0,0.09598,0.09542
181,0.09542,0.09542,0.09598,0.09542,0.07438,1981-09-01,37027200,49.20059,42.63542,0.09186,0.09826,0.10597,1.89469,-1.60782,-0.771,-0.80449,-0.64109,-0.64416,0.0,3.30202,3.19749,4.43765,0.00364,0.00929,0.70695,-0.21184,0.08883,0.09705,0,0.0,1.0,0.09766,0.0971
182,0.0971,0.0971,0.09766,0.0971,0.07568,1981-09-02,19376000,52.3632,43.98233,0.09281,0.09817,0.10562,2.39376,-0.99995,-0.73003,-0.78227,-0.61743,-0.6414,0.0,3.18437,3.22998,4.4405,0.00384,0.00922,0.90828,0.71643,0.09171,0.09632,0,-0.00111,0.83438,0.09319,0.09208
183,0.09319,0.09208,0.09319,0.09208,0.07177,1981-09-03,37475200,43.39374,40.98687,0.09268,0.09771,0.10509,0.8486,-2.29898,-0.68904,-0.74888,-0.59797,-0.62774,-1.0,3.49306,3.24831,4.43226,0.00341,0.00909,0.96634,0.9556,0.0932,0.09535,0,-0.00056,0.90744,0.09152,0.09096
184,0.09152,0.09096,0.09152,0.09096,0.0709,1981-09-04,15254400,41.62616,40.34823,0.09237,0.09719,0.10454,0.44229,-2.39529,-0.66437,-0.71225,-0.59791,-0.61163,-1.0,3.38738,3.27319,4.42067,0.0035,0.00879,0.81609,0.97473,0.09367,0.09432,0,-0.00056,0.90484,0.08873,0.08817
185,0.08873,0.08817,0.08873,0.08817,0.06872,1981-09-08,25446400,37.40855,38.78027,0.0916,0.09649,0.1039,-0.6087,-2.97885,-0.65322,-0.68168,-0.61723,-0.60441,-1.0,3.47326,3.29785,4.40679,0.0031,0.00857,0.29318,0.81515,0.09253,0.09324,0,0.0,1.0,0.08873,0.08817
186,0.08817,0.08817,0.08873,0.08817,0.06872,1981-09-09,30531200,37.40855,38.78027,0.09098,0.09585,0.10328,-0.67476,-2.70268,-0.63272,-0.65949,-0.63637,-0.61077,0.0,3.29016,3.31314,4.39153,0.00297,0.00813,-0.71192,0.23282,0.09153,0.09219,0,0.0,1.0,0.08929,0.08873
187,0.08873,0.08873,0.08929,0.08873,0.06916,1981-09-10,34809600,38.94156,39.29406,0.09057,0.09531,0.10271,-0.63277,-2.22053,-0.58575,-0.637,-0.63627,-0.62357,0.0,3.1399,3.32808,4.37451,0.00266,0.00752,-0.98144,-0.75028,0.09039,0.09118,0,-0.00056,0.9043,0.08817,0.08761
188,0.08817,0.08761,0.08817,0.08761,0.06829,1981-09-11,17539200,36.93148,38.61883,0.09003,0.09471,0.10212,-1.12733,-2.27474,-0.53781,-0.60466,-0.6302,-0.63212,-1.0,3.05735,3.33535,4.36033,0.00248,0.00706,-0.9895,-0.98939,0.08884,0.09013,0,-0.00056,0.90144,0.08538,0.08482
189,0.08538,0.08482,0.08538,0.08482,0.06611,1981-09-14,27686400,32.31466,36.97033,0.08908,0.09395,0.10144,-1.98163,-2.81508,-0.50982,-0.56495,-0.63576,-0.63418,-1.0,3.1664,3.32567,4.34353,0.00288,0.00662,-0.98934,-0.99826,0.08698,0.08892,0,-0.00056,0.89915,0.08315,0.08259
190,0.08315,0.08259,0.08315,0.08259,0.06437,1981-09-15,19510400,29.08555,35.70149,0.0879,0.09308,0.1007,-2.57866,-3.15984,-0.50506,-0.53101,-0.65329,-0.63692,-1.0,3.21629,3.31071,4.32517,0.00346,0.00607,-0.96891,-0.9865,0.08468,0.08768,0,-0.00056,0.89726,0.08147,0.08091
191,0.08147,0.08091,0.08147,0.08091,0.06307,1981-09-16,19353600,26.84046,34.76515,0.08663,0.09214,0.09992,-2.7232,-3.35859,-0.5154,-0.51383,-0.67129,-0.6466,-1.0,3.20522,3.28333,4.30958,0.00331,0.0056,-0.98583,-0.98308,0.08294,0.08641,0,-0.00056,0.89459,0.07924,0.07868
192,0.07924,0.07868,0.07924,0.07868,0.06133,1981-09-17,19376000,24.09714,33.54856,0.08519,0.09111,0.09909,-2.92668,-3.73666,-0.53102,-0.51363,-0.68667,-0.66193,-1.0,3.26627,3.25173,4.29435,0.00362,0.00521,-0.99641,-0.99108,0.08139,0.08503,0,0.0,1.0,0.0798,0.07924
193,0.07924,0.07924,0.0798,0.07924,0.06176,1981-09-18,26320000,26.20176,34.15134,0.08411,0.09019,0.09831,-2.27243,-3.27445,-0.55169,-0.52493,-0.69912,-0.67806,0.0,3.12514,3.23335,4.28509,0.00374,0.00496,-0.99739,-0.99822,0.08012,0.0837,0,0.0,1.0,0.08036,0.0798
194,0.0798,0.0798,0.08036,0.0798,0.0622,1981-09-21,49033600,28.40742,34.76772,0.08332,0.08939,0.09759,-1.65781,-2.83482,-0.56201,-0.54047,-0.70376,-0.6911,0.0,2.99355,3.22126,4.28003,0.00363,0.00474,-0.96851,-0.99532,0.07941,0.08241,0,-0.00055,0.89219,0.07589,0.07534
195,0.07589,0.07534,0.07589,0.07534,0.05872,1981-09-22,47420800,22.46564,32.26236,0.08187,0.08831,0.09671,-2.9724,-4.01736,-0.57236,-0.55513,-0.70049,-0.69882,-1.0,3.34812,3.20806,4.27334,0.0038,0.00485,-0.98151,-0.99073,0.0775,0.08092,0,-0.00112,0.80021,0.07478,0.07366
196,0.07478,0.07366,0.07478,0.07366,0.05741,1981-09-23,28201600,20.65726,31.37524,0.08038,0.08719,0.09581,-3.10019,-4.30584,-0.6076,-0.57134,-0.69863,-0.70104,-1.0,3.3507,3.19433,4.26758,0.00384,0.00508,-0.97692,-0.99822,0.07565,0.07946,0,-0.00056,0.88757,0.07366,0.0731
197,0.07366,0.0731,0.07366,0.0731,0.05698,1981-09-24,18300800,20.05923,31.07851,0.07905,0.0861,0.09492,-2.74504,-4.23828,-0.666,-0.59799,-0.70136,-0.70056,-1.0,3.20796,3.18239,4.26293,0.00357,0.0053,-0.99413,-0.99611,0.07432,0.07805,0,-0.00111,0.77771,0.06473,0.06362
198,0.06473,0.06362,0.06473,0.06362,0.04958,1981-09-25,34608000,12.98722,26.63637,0.07625,0.08437,0.09369,-5.53527,-6.99281,-0.72218,-0.64029,-0.70404,-0.70075,-1.0,4.40953,3.15369,4.24228,0.0046,0.00584,-0.96257,-0.98714,0.07075,0.07623,0,0.0,1.0,0.06473,0.06417
199,0.06417,0.06417,0.06473,0.06417,0.05002,1981-09-28,91728000,14.92081,27.26466,0.07405,0.08282,0.09253,-4.39201,-6.48879,-0.74456,-0.68809,-0.70087,-0.70172,0.0,4.20128,3.13636,4.2313,0.00518,0.00663,-0.96303,-0.97514,0.06799,0.07455,0,0.0,1.0,0.06808,0.06752
200,0.06752,0.06752,0.06808,0.06752,0.05263,1981-09-29,94684800,26.04321,31.01316,0.07286,0.08164,0.09155,-2.38784,-5.14528,-0.72491,-0.72073,-0.686,-0.69953,0.0,4.10884,3.13541,4.23328,0.0052,0.00731,-0.97648,-0.99372,0.06677,0.07322,0,0.0,1.0,0.06864,0.06808
201,0.06808,0.06808,0.06864,0.06808,0.05306,1981-09-30,49996800,27.79642,31.62674,0.07199,0.0806,0.09063,-1.65421,-4.72632,-0.68561,-0.72446,-0.65735,-0.68919,0.0,3.91827,3.13999,4.23333,0.00518,0.00782,-0.89762,-0.98097,0.06614,0.07209,0,0.0,1.0,0.06864,0.06808
202,0.06808,0.06808,0.06864,0.06808,0.05306,1981-10-01,61129600,27.79642,31.62674,0.07128,0.07964,0.08975,-1.25285,-4.52701,-0.65614,-0.70363,-0.61946,-0.66784,0.0,3.71855,3.14857,4.23587,0.00497,0.00829,-0.82752,-0.93088,0.06576,0.071,0,0.0,1.0,0.07422,0.07366
203,0.07366,0.07366,0.07422,0.07366,0.05741,1981-10-02,45046400,44.09844,37.6249,0.07172,0.07918,0.08912,1.14335,-2.46363,-0.63649,-0.67415,-0.5862,-0.63764,0.0,3.7529,3.16935,4.24687,0.00441,0.00842,-0.05926,-0.77242,0.06752,0.07038,0,0.0,1.0,0.07701,0.07589
204,0.07589,0.07589,0.07701,0.07589,0.05915,1981-10-05,43097600,49.19223,39.82259,0.07247,0.07892,0.0886,2.11695,-1.51025,-0.60111,-0.64533,-0.55569,-0.60406,0.0,3.69241,3.19312,4.25562,0.00402,0.00823,0.70655,0.08095,0.07024,0.0699,0,-0.00055,0.89219,0.07589,0.07534
205,0.07589,0.07534,0.07589,0.07534,0.05872,1981-10-06,28358400,47.99379,39.46535,0.073,0.07865,0.08808,1.90971,-1.50569,-0.55139,-0.61379,-0.52891,-0.57202,-1.0,3.52651,3.22326,4.26335,0.00402,0.00799,0.96215,0.80688,0.07237,0.06945,0,0.0,1.0,0.08091,0.0798
206,0.0798,0.0798,0.08091,0.0798,0.0622,1981-10-07,38841600,57.35476,43.72928,0.07423,0.07874,0.08775,3.30534,0.24658,-0.49884,-0.57339,-0.50668,-0.54368,0.0,3.56493,3.26364,4.2714,0.00463,0.00735,0.99747,0.97462,0.07558,0.06926,0,0.0,1.0,0.08315,0.08259
207,0.08259,0.08259,0.08315,0.08259,0.06437,1981-10-08,31091200,62.09683,46.19872,0.07575,0.07903,0.08755,3.91767,1.40865,-0.44916,-0.52512,-0.48716,-0.519,0.0,3.48396,3.30591,4.28225,0.00558,0.00681,0.98992,0.99066,0.07926,0.06907,0,0.0,1.0,0.08426,0.08315
208,0.08315,0.08315,0.08426,0.08315,0.06481,1981-10-09,54521600,63.01406,46.68788,0.0771,0.07935,0.08738,3.38647,1.72717,-0.4022,-0.47493,-0.47063,-0.49787,0.0,3.36682,3.36391,4.3003,0.00553,0.00649,0.99737,0.99545,0.08144,0.06895,0,0.0,1.0,0.0865,0.08594
209,0.08594,0.08594,0.0865,0.08594,0.06698,1981-10-12,27350400,67.38337,49.09007,0.0787,0.07986,0.08732,3.57813,2.76164,-0.36628,-0.42797,-0.45464,-0.47948,0.0,3.29884,3.41628,4.32359,0.00549,0.00632,0.99858,0.9997,0.08368,0.06906,0,0.0,1.0,0.08705,0.08594
210,0.08594,0.08594,0.08705,0.08594,0.06698,1981-10-13,44195200,67.38337,49.09007,0.08002,0.08032,0.08727,2.92814,2.79949,-0.34061,-0.38779,-0.44378,-0.46358,0.0,3.16934,3.4511,4.34971,0.00564,0.00624,0.99692,0.99926,0.08544,0.06915,0,-0.00056,0.89726,0.08147,0.08091
211,0.08147,0.08091,0.08147,0.08091,0.06307,1981-10-14,30979200,53.35441,45.11349,0.08018,0.08037,0.08702,0.63669,1.15786,-0.31064,-0.35444,-0.44237,-0.45164,-1.0,3.55027,3.46657,4.36712,0.00471,0.00598,0.90036,0.98189,0.08502,0.06896,0,0.0,1.0,0.08315,0.08259
212,0.08259,0.08259,0.08315,0.08259,0.06437,1981-10-15,29433600,56.69991,46.61796,0.08062,0.08054,0.08685,0.71519,1.82594,-0.26977,-0.32309,-0.44751,-0.44574,0.0,3.42864,3.47974,4.38553,0.00353,0.00577,0.66754,0.90627,0.08456,0.06894,0,-0.00056,0.8978,0.08203,0.08147
213,0.08203,0.08147,0.08203,0.08147,0.0635,1981-10-16,36467200,53.83957,45.74716,0.08077,0.08061,0.08663,0.03874,1.52665,-0.22433,-0.28763,-0.45213,-0.44594,-1.0,3.34023,3.47226,4.40282,0.0027,0.00555,0.0759,0.76295,0.08389,0.06896,0,0.0,1.0,0.08371,0.08315
214,0.08315,0.08315,0.08371,0.08315,0.06481,1981-10-19,20585600,57.41965,47.28571,0.08121,0.08081,0.0865,0.38439,2.13963,-0.18743,-0.24771,-0.4472,-0.44814,0.0,3.2354,3.46021,4.42543,0.00217,0.00549,-0.95153,0.41879,0.08368,0.06921,0,0.0,1.0,0.08817,0.08761
215,0.08761,0.08761,0.08817,0.08761,0.06829,1981-10-20,35728000,65.34728,51.11911,0.08237,0.08133,0.08654,1.54209,3.62443,-0.16477,-0.20968,-0.42831,-0.44575,0.0,3.24226,3.45663,4.45641,0.00191,0.00567,0.13036,0.09969,0.08439,0.06967,0,0.0,1.0,0.08817,0.08761
216,0.08761,0.08761,0.08817,0.08761,0.06829,1981-10-21,76899200,65.34728,51.11911,0.08332,0.08181,0.08658,1.27264,3.54055,-0.15755,-0.18105,-0.40713,-0.43505,0.0,3.07432,3.44193,4.4879,0.00214,0.0059,0.67657,0.55033,0.08517,0.07016,0,-0.00056,0.90375,0.08761,0.08705
217,0.08761,0.08705,0.08761,0.08705,0.06785,1981-10-22,32278400,63.51424,50.61761,0.084,0.08222,0.0866,0.92768,3.24366,-0.16635,-0.1664,-0.39784,-0.41932,-1.0,2.93598,3.42096,4.51976,0.00229,0.0062,0.98677,0.88992,0.08583,0.0706,0,-0.00056,0.90144,0.08538,0.08482
218,0.08538,0.08482,0.08538,0.08482,0.06611,1981-10-23,27910400,56.5016,48.63832,0.08415,0.08242,0.08653,0.04185,2.39422,-0.19277,-0.16756,-0.40249,-0.40679,-1.0,2.98839,3.39858,4.54559,0.00214,0.00639,0.90956,0.99073,0.08573,0.07094,0,0.0,1.0,0.08538,0.08482
219,0.08482,0.08482,0.08538,0.08482,0.06611,1981-10-26,27283200,56.5016,48.63832,0.08427,0.0826,0.08646,0.08654,2.33955,-0.23001,-0.1843,-0.40713,-0.40249,0.0,2.83818,3.37569,4.56901,0.00205,0.00657,0.62589,0.90943,0.08592,0.07131,0,0.0,1.0,0.08761,0.0865
220,0.0865,0.0865,0.08761,0.0865,0.06742,1981-10-27,85590400,60.55248,50.22923,0.08468,0.0829,0.08647,0.7315,2.79526,-0.25016,-0.21035,-0.39604,-0.40219,0.0,2.8116,3.36097,4.5999,0.0021,0.0067,0.32891,0.78666,0.08665,0.0717,0,0.0,1.0,0.08984,0.08929
221,0.08929,0.08929,0.08984,0.08929,0.06959,1981-10-28,44172800,66.33716,52.76047,0.08552,0.08339,0.08658,1.51864,3.58704,-0.2437,-0.2328,-0.3696,-0.3964,0.0,2.78935,3.36499,4.63543,0.00212,0.00674,0.46563,0.89768,0.0875,0.07215,0,-0.00056,0.90484,0.08873,0.08817
222,0.08873,0.08817,0.08873,0.08817,0.06872,1981-10-29,30486400,62.26456,51.66179,0.086,0.08376,0.08664,0.86245,2.98656,-0.23713,-0.24248,-0.34366,-0.38034,-1.0,2.72449,3.36494,4.66789,0.00199,0.00664,0.8462,0.83592,0.0879,0.07262,0,0.0,1.0,0.08984,0.08929
223,0.08929,0.08929,0.08984,0.08929,0.06959,1981-10-30,52729600,64.67426,52.68806,0.0866,0.08419,0.08674,1.01874,3.04086,-0.251,-0.2438,-0.32865,-0.35853,0.0,2.63742,3.36996,4.71427,0.00161,0.006,0.99861,0.96046,0.08823,0.07309,0,0.0,1.0,0.08984,0.08929
224,0.08929,0.08929,0.08984,0.08929,0.06959,1981-11-02,36915200,64.67426,52.68806,0.08709,0.08458,0.08684,0.78632,2.69799,-0.27737,-0.24955,-0.32423,-0.33974,0.0,2.507,3.37147,4.75671,0.00132,0.00534,0.99863,0.99812,0.08845,0.07366,0,-0.00056,0.90484,0.08873,0.08817
225,0.08873,0.08817,0.08873,0.08817,0.06872,1981-11-03,28380800,59.94814,51.50161,0.08728,0.08485,0.0869,0.29414,2.00229,-0.30531,-0.26653,-0.32439,-0.32897,-1.0,2.457,3.3634,4.78952,0.00136,0.00474,0.93246,0.99191,0.08869,0.07417,0,-0.00056,0.90266,0.0865,0.08594
226,0.0865,0.08594,0.0865,0.08594,0.06698,1981-11-04,23811200,51.60533,49.20361,0.08704,0.08494,0.08686,-0.62774,0.91907,-0.3349,-0.29188,-0.32151,-0.32457,-1.0,2.52554,3.35266,4.81587,0.00151,0.00413,0.37988,0.85803,0.08825,0.07452,0,-0.00056,0.89592,0.08036,0.0798
227,0.08036,0.0798,0.08036,0.0798,0.0622,1981-11-05,23363200,36.19515,43.62123,0.08572,0.08454,0.08658,-3.02309,-1.5591,-0.37285,-0.32178,-0.31542,-0.32191,-1.0,3.04079,3.33191,4.83111,0.00223,0.00361,-0.60461,-0.13343,0.08602,0.07443,0,0.0,1.0,0.08091,0.08036
228,0.08036,0.08036,0.08091,0.08036,0.06263,1981-11-06,24595200,38.06927,44.22244,0.08475,0.08422,0.08634,-2.57353,-1.45727,-0.39768,-0.35308,-0.30136,-0.3166,0.0,2.9139,3.31868,4.8368,0.00275,0.00331,-0.88124,-0.74657,0.08396,0.07437,0,0.0,1.0,0.08203,0.08147
229,0.08147,0.08147,0.08203,0.08147,0.0635,1981-11-09,20384000,41.83213,45.4241,0.08415,0.08401,0.08615,-1.94024,-1.12912,-0.39783,-0.37897,-0.28221,-0.30622,0.0,2.82101,3.30845,4.83936,0.00317,0.00306,-0.98871,-0.95647,0.08242,0.07438,0,0.0,1.0,0.08259,0.08203
230,0.08203,0.08203,0.08259,0.08203,0.06394,1981-11-10,16755200,43.74803,46.03507,0.08377,0.08386,0.08598,-1.51001,-1.02529,-0.38751,-0.3919,-0.26603,-0.29143,0.0,2.70908,3.2969,4.84239,0.00357,0.00276,-0.9482,-0.99504,0.0814,0.07436,0,0.0,1.0,0.08482,0.08426
231,0.08426,0.08426,0.08482,0.08426,0.06568,1981-11-11,27440000,50.90316,48.42987,0.08386,0.08389,0.08592,-0.27967,-0.242,-0.3771,-0.39091,-0.25782,-0.27594,0.0,2.68086,3.28731,4.84029,0.00329,0.00257,-0.80135,-0.94881,0.0816,0.07447,0,0.0,1.0,0.08761,0.08705
232,0.08705,0.08705,0.08761,0.08705,0.06785,1981-11-12,39916800,58.28015,51.24932,0.08444,0.08413,0.08596,1.0272,0.76656,-0.36663,-0.38228,-0.25782,-0.26462,0.0,2.6758,3.28774,4.83667,0.00318,0.00256,-0.01158,-0.72985,0.08267,0.07482,0,-0.00056,0.89726,0.08147,0.08091
233,0.08147,0.08091,0.08147,0.08091,0.06307,1981-11-13,21011200,42.62092,45.54154,0.0838,0.08388,0.08576,-1.3094,-1.57225,-0.34568,-0.37011,-0.2626,-0.25998,-1.0,3.18272,3.27562,4.82239,0.00301,0.00265,0.65957,-0.16662,0.08215,0.07474,0,-0.00056,0.89592,0.08036,0.0798
